"commentId";"textOriginal";"authorDisplayName";"videoId";"publishedAt"
"Ugz2MPTZGgIC0za3afB4AaABAg";"来台湾学中文当主播，你最正～";"@Justforyou00";"6WRDWxSPN8U";"2025-02-01 21:59:31"
"Ugz2MtKUF11PeRCDVIB4AaABAg";"去了能當老爺嗎？還不是韭菜，大陸運動員有幾個過的好的。當台奸也太早了！時候都還沒到。";"@i0925690177";"8x5lKQsXbwU";"2025-01-27 19:34:14"
"Ugz2NQfowwpco9lotUl4AaABAg";"真正該抓的人擺爛放給逃跑，對政敵個便無止境的迫害及扣帽子，無限放大檢視。
黨檢媒大剌刺一條龍，完全不知羞恥！太失民心！
游女士為了綠的票，也有點太過了！";"@jinjingshih1496";"nll7UBHfDY0";"2025-01-30 06:57:49"
"Ugz2OFZqh-b5JZbh7it4AaABAg";"台灣大部分百姓拒絕納稅養綠共樁腳、死刑犯、酬庸官員禍害百姓！
喜歡養這些人的人麻煩請自組團體捐獻，不要亂花我們合法納稅人的錢做對社會無益之事甚至圖利特定團體！";"@bt6214";"8aI7yg0_rlQ";"2025-01-25 19:02:53"
"Ugz2ONlPMO85yeLj3cR4AaABAg";"你看，家愷和鍾小平都可以檢討自己又可以有論述的觀點，比那個田方倫好太多了，可以有不同意見討論，拜託真的不要再發田方倫了😂😂😂😂會讓人很生氣😡😡😡";"@jerry2682";"zylZNgjohsc";"2025-02-02 05:51:26"
"Ugz2oTSghoP5orqZ_RF4AaABAg";"假鬼子造谣。";"@wdc0327";"6A724ibZ5bI";"2025-01-29 12:39:13"
"Ugz2ouQuuIdnUZiEekZ4AaABAg";"❤❤❤";"@amochiu3326";"9pbjMTORhVg";"2025-01-30 08:52:38"
"Ugz2p-pEm9j_lJUUeHd4AaABAg";"这小棒子娘们唧唧的，扭扭捏捏，又是抿嘴又是招手的，现实我是最恶心这种人的。";"@shangw6486";"WQnvcFR-zoQ";"2025-01-24 06:10:23"
"Ugz2P0SCQ1IcPv0ww2t4AaABAg";"按曹興誠精準預測而拍攝‘零日攻擊‘’’看出，民進黨政府被罷掉即將實現。";"@鏡楨彭";"7M6nILu6x80";"2025-01-30 08:12:18"
"Ugz2p72Um-clAautfoB4AaABAg";"真的很憤怒，總統國民黨選輸，竟要搞垮台灣，人民團結救台灣，不可坐以待斃，大家加油！";"@徐曼華-b6p";"dQsng5Md9nE";"2025-02-01 01:41:28"
"Ugz2P9z4IT2nmP-TA_14AaABAg";"我幫帥過頭連署!";"@NorChen";"Z46j9VWrNtU";"2025-01-27 13:42:53"
"Ugz2q9wKFEdK6S7A7AR4AaABAg";"沒有是非了";"@a80140171";"y50xCZD_300";"2025-01-27 05:41:11"
"Ugz2qaoX93h2C7Stx3h4AaABAg";"小擦撞 是女駕駛自己加速撞柱子";"@KKBZ-g8e";"yauy-bWTEDM";"2025-02-01 14:24:14"
"Ugz2qbD38hJla0u3rUV4AaABAg";"腦殘的屁話！";"@user-mg9fl9ds4o";"p11ilNw4GAE";"2025-01-30 08:09:43"
"Ugz2R03i5KsloQrQvHh4AaABAg";"天，台湾人刷新我的认知。";"@大圈仔-z9p";"1YAadTWkMzo";"2025-02-01 07:45:52"
"Ugz2R3oGPf0OXt8AAzB4AaABAg";"後座出事…代表一定沒安全帶…";"@post910041";"yauy-bWTEDM";"2025-01-31 11:26:20"
"Ugz2Ra5bbtTpnEq1d214AaABAg";"太有才了👍";"@Jelly-Hu";"XApBSLytpUA";"2025-01-27 01:22:15"
"Ugz2RHpDi_mc40dBug94AaABAg";"移民";"@許金誠-u2d";"DUEudXkno2M";"2025-02-01 02:44:30"
"Ugz2ritoD3yruNDY2Lx4AaABAg";"40%不滿又怎樣?誰叫你們一個33% 一個27%  阿就輸了阿";"@mesee0701";"6Nt_U0j0sDs";"2025-01-31 15:32:58"
"Ugz2rLJTjWPuyK6yroF4AaABAg";"■張栄味對雲林的貢獻~台灣最窮的縣.黑道治縣-如屏東鄭太吉""已槍決""";"@大白-p1b";"zVRyA3svqTI";"2025-02-01 04:59:51"
"Ugz2umWmeoZ9kg0Z8T54AaABAg";"希望更多人站出來罷免這些賣台漢奸叛國賊！";"@Hh-ki1bi";"dQsng5Md9nE";"2025-02-01 05:10:14"
"Ugz2UTTbAqSSwE73sXB4AaABAg";"苗頭不對見好就收";"@tinglunyang3247";"8aI7yg0_rlQ";"2025-01-24 09:03:45"
"Ugz2VhRHXLRhd6X_75d4AaABAg";"這些阿伯精神錯乱，去医院看看吧❗😂😢😮";"@jonkiangyau490";"8MvLUQ6mItg";"2025-01-28 01:07:13"
"Ugz2woAaAjenlm_B7Z94AaABAg";"不要小看大便的力量";"@PLM噗魯姆";"DUEudXkno2M";"2025-02-01 16:47:04"
"Ugz2Xb-NONhM18tvXjh4AaABAg";"知納建觸就是世界的獨留，應該盡早蕭滅";"@berniewu7015";"ceYlPWI7dqw";"2025-02-01 01:45:02"
"Ugz2xI8kHv_ewT4gH9R4AaABAg";"可麻煩幫王小姐打個碼？因為王跟吳×遙阿姨同等不忍直視🤢🤢🤮🤮";"@bill4598";"-zX-hd4Y5Lg";"2025-01-25 07:11:09"
"Ugz2ZVIOHeku1LaxhJB4AaABAg";"民眾黨祗有一條出路 ""強世代"" 和 ""一根蔥""😂";"@ericyung6254";"48BEFXt1Mks";"2025-01-31 16:11:59"
"Ugz3-8SrF5ud5jtA2Mx4AaABAg";"每次標題下的誇張，真的去看房，房價根本沒跌，沒有人賤賣啊😂，標題能不能不要那麼浮誇";"@jyunyilu568";"Z46j9VWrNtU";"2025-01-29 17:51:55"
"Ugz30dV_sZHvBaIsKPF4AaABAg";"韩国总统可以不在总统府，棋子必须在盒里";"@Mr-jx2ey";"WQnvcFR-zoQ";"2025-01-25 02:02:25"
"Ugz32Nf3SNgrpyypwQ54AaABAg";"ホルホル";"@はい-m8k";"CnOe4s3y6DM";"2025-01-29 04:55:45"
"Ugz33DA4s3kCMT7T91x4AaABAg";"想自己做嗎？";"@acczx11";"tIaKAgV97QA";"2025-01-30 09:47:30"
"Ugz33HDI06feCp0bA5l4AaABAg";"炸得屎去火來的。";"@大老二爹地";"DUEudXkno2M";"2025-01-31 17:24:38"
"Ugz34LGaVVD8PMpZ0Vh4AaABAg";"非常精彩❤❤❤❤❤❤";"@洪含蕊-l6x";"zdXC9xGQCi0";"2025-02-01 23:24:45"
"Ugz35bjlWZDvGurQh3d4AaABAg";"一国两智😂";"@Leon-u1n1y";"1YAadTWkMzo";"2025-01-31 16:09:52"
"Ugz36dmuCOFA7Vuz6Rp4AaABAg";"字幕裡的夯字用錯了, 應用[烘]字, 熱的意思.而夯這字的本意有二種, 一是動詞, 用力將土打實打硬,最後壓作硬塊. 這個過程稱作[夯土]. 二是形容力氣很大卻無腦的人.";"@111tonychou";"rslSB1gIu_Y";"2025-01-26 17:22:30"
"Ugz36i5VuacNUr4lJDp4AaABAg";"台灣綠狗真是甚麼都做得出，正垃圾仆街含家剷";"@johnnyy1186";"v9gGtTV9z3E";"2025-01-30 02:56:24"
"Ugz36rs6OsFN2zgf0bR4AaABAg";"好好先生唱的太好聽我陶醉了";"@吳家蓉-j9q";"T7YAKbtSS98";"2025-01-31 12:06:35"
"Ugz36XFZ8AnFz0MeHMl4AaABAg";"公視，直接改名叫“綠視”。😱 讓民進黨中央給錢。。";"@vouerchen5153";"Z3BeIAn1T_0";"2025-01-21 08:23:19"
"Ugz372sFHuBd-Bz5E-J4AaABAg";"一群無知的人!
國會三法，是學先進歐美國家的，明明就是深化民主，怎麼變成了違憲亂政了呢?
基本邏輯就亂七八糟。
世界各國，國會刪預算3~4%，稀鬆平常的事，值得這樣大驚小怪?";"@ymk0106";"0Am-j_nAh9A";"2025-01-27 06:19:04"
"Ugz37r1g_VsGlUK1E294AaABAg";"議政盡本份，無懼罷免薪！😂";"@laikwokwah784laikwokwah4";"8aI7yg0_rlQ";"2025-01-24 19:57:56"
"Ugz39l2DLr9MhjquWox4AaABAg";"看凹汁嘴巴說恭喜，內心辣殺鬼😅";"@vbnzs1";"jhPRqOIcHQA";"2025-01-26 20:15:44"
"Ugz39P1wvu1FjXPZ7094AaABAg";"民主詐騙黨輸不起霸凌~
西瓜皮擦屁股沒完沒了!
    
全民團結一起來抗霸免
用選票消滅民主詐騙黨!
❤🎉❤🎉❤🎉....

.";"@j-eh7140";"W76Z340BSfQ";"2025-02-01 12:29:35"
"Ugz3at5cPJukSg7O90p4AaABAg";"埋伏隱藏預算最可惡至極！";"@李思華-y4m";"8aI7yg0_rlQ";"2025-01-24 08:55:09"
"Ugz3bfvCH63qxTFZZZ14AaABAg";"❤️🇹🇼👍罷免👍";"@謝碧慧";"gAT1pDtZK0s";"2025-01-27 08:41:29"
"Ugz3bZgCKqMhaS-wqQt4AaABAg";"幸好旁邊沒有遥遙領先的新能源車,否則更不敢想像。";"@skymonkey98";"DUEudXkno2M";"2025-01-31 14:04:03"
"Ugz3cfUWoZvEXEUEwaZ4AaABAg";"未來三年，就用預算，慢慢給這個無能的🐸的凌遲⋯⋯😂😂😂";"@sarenasling";"63ktZiZ9VIM";"2025-01-27 02:06:38"
"Ugz3CrZMAzb5alxLawB4AaABAg";"藍白不倒～臺灣不會好，藍白一倒～臺灣一定好👍🏻";"@fannyli1806";"Xl0IRrnmbIw";"2025-01-30 12:25:07"
"Ugz3cxlwgwe1zFLe1SR4AaABAg";"統獨水火不容！兩岸問題非打不行！";"@廖慶樹";"ZwsxslVogsk";"2025-02-01 05:51:53"
"Ugz3dJYDVX08rgSx-zJ4AaABAg";"無能腐敗的民進黨
只剩無知又沒水準的青鳥側翼";"@shuishiulin6412";"3RnS1xisw00";"2025-01-24 13:50:38"
"Ugz3eXSJ6LbQB73Md214AaABAg";"得理不繞人就不用客氣了";"@seafood0319";"CV2F9iC1Pkg";"2025-02-01 10:46:06"
"Ugz3Eyg-lKzvwDx9_1J4AaABAg";"滅共剿匪，罷免紅委";"@ghlan1403";"dQsng5Md9nE";"2025-02-01 23:12:03"
"Ugz3G4GeIVRZFK8PhX94AaABAg";"傅先生就是賣國賊，金融慣犯，這也是大陸國民黨的水準";"@hardyliao6172";"dQsng5Md9nE";"2025-02-01 09:44:34"
"Ugz3gv81xELIeGao9El4AaABAg";"命運掌握在自己手中";"@何全生";"ESIzJY_bN5k";"2025-02-02 05:11:25"
"Ugz3GZOUWQfubCznPUp4AaABAg";"奉君食祿、與君擔憂、不講給德帝聽？哪來的食祿、什麼小、大家要把握白花花的銀彈、：";"@羅政偉";"Z3BeIAn1T_0";"2025-01-22 01:57:00"
"Ugz3HQKphGeWvigKK8J4AaABAg";"【究竟誰該被罷免】
試問大砍退休軍公教養老退休金，誰擔綱XX黨鞭？
偽年改，顛覆行政法規範「程序完備時效完成」經告「確定給付」之法律事實，修法任意剥奪「條件成就確定原則」之法定權益，律法何在！";"@las3456";"zYVi-Qopv6k";"2025-01-27 03:41:40"
"Ugz3HyqcCVoR6lT1ZX14AaABAg";"👍";"@台客w";"KHVD9thPt3A";"2025-02-01 18:01:06"
"Ugz3idUWLvlw1T-ZnEh4AaABAg";"今年預算比去年還多
當立委的不能刪預算
乾脆都加入民進黨好了
反正40%同溫層很厚😊😊";"@小朱-g5i";"_2xa1YsdzGs";"2025-02-01 00:26:26"
"Ugz3iqyjE8ludYl8ZLx4AaABAg";"如果綠共黨做的不好～就該被在野黨監督，一味扣在野黨中共紅帽子並不會掩飾綠共黨的無能！ 想罷的那就去依法行事 反正綠共黨說到做不到也不只這一次了⋯⋯😢";"@TYChou-wq3su";"7M6nILu6x80";"2025-01-29 01:10:08"
"Ugz3j5NSdqSopqV9i_B4AaABAg";"要合作當然可以，但要整碗端走，門都沒有";"@yll455";"HfuayeaSGi4";"2025-01-29 05:40:54"
"Ugz3JH4IWJwAe6Mv6ut4AaABAg";"那些預算是人民的辛苦納稅錢，立委只是人民選出來的代議士，不稱職的立法委員本來就應該要被罷免";"@凱璿蔡";"KHVD9thPt3A";"2025-02-01 13:16:08"
"Ugz3JiGboXK1goxShfx4AaABAg";"加油!!!";"@伊娃的祝福";"0Am-j_nAh9A";"2025-01-26 12:32:45"
"Ugz3JJDpnZDL8zdKf314AaABAg";"今天不罷免，明天被霸凌";"@hankspmp";"eA828LLXr5c";"2025-01-30 15:15:44"
"Ugz3JvG1eRTF7hLeto54AaABAg";"日本の兵隊がどれだけ他の国の為に戦ったか、わからなければなりません、";"@オルテガパパ";"CnOe4s3y6DM";"2025-01-26 22:06:11"
"Ugz3keEsburQE02KPWp4AaABAg";"是非自在人心!預算比歷年都還高!
反觀人民薪水有一年比一年高嗎???
人民也是認真過日子.
冥盡黨太過份了!執政還要帶頭作亂.政府不夠用.人民更不夠用!
那人民都要跟執政者亂是嗎?
要執政又要貪污.A錢!
老百姓可都看在眼裏.
忍無可忍.一定會反彈的!要不就下台專去A錢!對這執政黨有夠反感!";"@楊麗華-l7t";"zYVi-Qopv6k";"2025-01-29 02:20:18"
"Ugz3kf-oZwFp9gmx-WZ4AaABAg";"我比較好奇
他們家中的馬桶會怎麼樣嗎?";"@weiquanLIN";"DUEudXkno2M";"2025-01-31 07:42:53"
"Ugz3knM1sAEYgXFTorB4AaABAg";"当他失败时他会责怪中国吗？如果他成功了，他会表扬自己！他本来就没有朋友，现在竟然赞美朝鲜？";"@chengbengkoh7668";"byX-mzp6XO0";"2025-01-29 20:00:36"
"Ugz3lveZNt_tmRNnK614AaABAg";"哈哈哈，这种节目在台湾居然有市场";"@乐乐张-y3c";"1YAadTWkMzo";"2025-02-01 09:34:04"
"Ugz3M7P6BsdI1ZHeCVN4AaABAg";"第一位受訪ㄉ大哥講ㄉ真好**現在ㄉ國民黨根本就是舔共親共**在九泉之下ㄉ國父與革命先賢烈士們如果看到現今ㄉ國民黨是這樣糟蹋它們當年拼命犧牲所換來ㄉ自由民主**真不知會如何感受***反對黨就應該要這樣亂搞ㄉ嗎?支持罷免讓那些試圖要毀滅台灣ㄉ政黨與立委下台滾出台灣";"@莊聰耀";"KHVD9thPt3A";"2025-02-01 13:12:26"
"Ugz3mgaURZ7Q-KPU7IF4AaABAg";"做你自己的节目，播多长时间你自己说了算，要是每个人都按照自己的想法去给你提建议应该怎样怎样做，那你都能满足吗？博主和听众都随缘不是最好吗？";"@SM-ll2io";"vBNggH2F7UI";"2025-02-02 02:48:34"
"Ugz3MxMxwV54iDJ1ZAJ4AaABAg";"韓國瑜是領薪水的無所作為";"@葉春貴";"Kzs8PzkKcEI";"2025-01-31 12:27:40"
"Ugz3my0l_LxSI5KFMNN4AaABAg";"習近平會找妳嘛煩😂😂";"@huiwang3920";"G42BkQkZmHc";"2025-02-02 06:16:02"
"Ugz3mY6xVCQ2v1PgZjB4AaABAg";"車上要備尿袋";"@rogerroan7583";"eogcV959gyI";"2025-02-01 12:06:01"
"Ugz3N0bNRjH08yvZyFl4AaABAg";"我覺得中永和很藍，我朋友的爸嗎都是藍的，之前總統大選的時候，看到很多藍阿伯、藍阿姨都投林德福。甚至青壯年的人也是！";"@沛-b3r";"8MvLUQ6mItg";"2025-01-27 01:40:47"
"Ugz3Na0GWQTW9fMsNil4AaABAg";"中指 獾 女紅衛兵
天生 惡女 小太妹";"@黃琡雲";"WatPn-5B0AA";"2025-02-02 03:14:32"
"Ugz3NChW07tEm8347w94AaABAg";"祖國的立委太多人了！
刪完台灣預算馬上回祖國報告！";"@felixchen1398";"5ji5n2WrwxU";"2025-01-27 06:25:51"
"Ugz3ndLxJtiP0Q2Ca_B4AaABAg";"加油";"@善良-e2y";"5lSxlj_mF5E";"2025-02-01 13:20:15"
"Ugz3njpTodx-J-tKnml4AaABAg";"認真跟花蓮紅尾 應付出代價。";"@典典林-t4e";"Uw5SIAmd524";"2025-01-28 04:43:42"
"Ugz3NuzWDmmpIORAZHl4AaABAg";"台湾有人才，但是都去了美国，没有去的，也都有绿卡或者身份证，，就这台湾整天说，你看大陆人移民了，，，，然后自己绿绿的高层多少有绿卡，随时跑路的？你们是一问一个不吱声，";"@刘真-q1o";"waoCZ0QMNks";"2025-02-01 05:02:03"
"Ugz3o8aK-p5cFfVZ0ZZ4AaABAg";"沒腦的人怎麼還有2千人？";"@bangtangcheng6538";"-zX-hd4Y5Lg";"2025-01-25 02:56:43"
"Ugz3obJxgW7SUr-iJAl4AaABAg";"给你们个建议，先把那个破窗户遮起来，别他妈那么寒酸";"@pyjxwl";"BVKp9MgFThI";"2025-02-01 06:39:52"
"Ugz3ONZJ4bKHdoo-jBN4AaABAg";"已经算好了，车辆损失加上道路，管道维护一共大概560万人民币～";"@rightkat";"DUEudXkno2M";"2025-01-31 04:16:33"
"Ugz3otSBsnQnp0oh65R4AaABAg";"支持全國大罷免聯盟加油！
罷免〔固面桶〕亂刪、黑白來ㄟ惡質立法委員。";"@佘世鑫";"4uC-aIHAPNU";"2025-01-30 11:49:54"
"Ugz3pa4h57PHVlca7Fl4AaABAg";"2024年總統選舉，唯有柯p，邀請李鴻源作為他的國策顧問。雖然柯p沒有選上，但也證明只有柯p是會珍惜善用人才的人";"@168ellalee";"7VRycB7Iqms";"2025-02-02 06:50:03"
"Ugz3pavnBG8Gx74qAYN4AaABAg";"罷免國民黨立委傅崐萁，顔寬恒，王鴻薇，李彦秀，徐欣瑩，徐巧芯，葉元之，賴士葆，江啟臣，洪孟楷，羅明才，羅廷瑋，羅智強，張智倫，邱鎮軍，馬文君，謝衣鳳，林沛祥，林德福，林思銘，廖偉翔，廖先翔，牛煦庭，涂權吉，魯明哲，萬美玲，呂玉玲，邱若華，鄭正鈐，楊瓊瓔，黃健豪，黃建賓，丁學忠，游顥
罷免民眾黨立委:黃國昌桃園市議員:詹江村~追討這些議員跟立委有中國中共公民証官員薪資解除中華民國身分證~(全國人民站出來大罷免)討伐逆賊~~~";"@張小白-b8t";"0Am-j_nAh9A";"2025-01-27 07:25:04"
"Ugz3PiChzodR02vwdV54AaABAg";"默哀……";"@rockwang10211";"-ZApDfqWKds";"2025-01-31 03:48:38"
"Ugz3R3mLfZd_S3fnfa14AaABAg";"直升機聲音很大 所以駕駛跟乘客才帶著耳機 距離那麼遠用吼的根本聽不到 實際一點就是選傅 把他拿去燒 他油很多 可以燒很久 駕駛應該看的到煙";"@劉少爺-k9x";"WatPn-5B0AA";"2025-02-01 12:35:21"
"Ugz3RmllEjpu_mmZVHp4AaABAg";"賴師公死了叫------rrr------夕鶴";"@judysw4237";"W76Z340BSfQ";"2025-02-01 12:39:48"
"Ugz3rvOp29goN37FEXl4AaABAg";"罷免滅台立委救台灣，台灣加油！";"@jolin6194";"34aE6Tnr2hM";"2025-01-26 13:47:22"
"Ugz3SerLQw78T3oBH3R4AaABAg";"美國只要挖台灣的錢不知道嗎？";"@鄭世宗-e2i";"8aI7yg0_rlQ";"2025-01-24 09:33:02"
"Ugz3sK1u_pY6bcEbNOl4AaABAg";"蕭美琴其實很愛台灣，他真的很認真的為了台灣10年20年後的發展在努力";"@glorychung3452";"4uC-aIHAPNU";"2025-01-31 00:42:45"
"Ugz3SOLJRKxawt5hQmZ4AaABAg";"那你就好好待在你的祖國，真不知道收了多少錢，才能賣了自己且讓家人蒙羞正統的漢奸";"@陳可-n8k";"8x5lKQsXbwU";"2025-01-28 15:46:38"
"Ugz3SQRJWgeTe5nuvcN4AaABAg";"假民團真廁翼⋯⋯⋯⋯⋯⋯⋯";"@F761115";"6Nt_U0j0sDs";"2025-01-31 17:52:53"
"Ugz3SsU4CsS3eUiKfRJ4AaABAg";"6";"@高雄溫馨房仲";"Z3BeIAn1T_0";"2025-01-21 08:50:29"
"Ugz3tswVKF9RVE1L5114AaABAg";"慕芝,要到香港去講";"@gtchiou7439";"G42BkQkZmHc";"2025-02-01 03:45:14"
"Ugz3uiU97SA890VApzB4AaABAg";"全世界世界各地的任何一個人全部都在歧視全世界世界各地的任何一位身心障礙者人士";"@甜甜圈甜甜圈-k9w";"-ZApDfqWKds";"2025-02-02 00:01:56"
"Ugz3UMgfUkGW-Aqgryh4AaABAg";"拜登给那些非法移民马上可以领取白卡。我支持取消和严格限制  反而有工作的人公司和个人都要交纳高昂的费用而又不敢随便去看病 太不公平了";"@平凡人-s1w";"ydHEJtztlmo";"2025-02-01 03:45:31"
"Ugz3V0GFb4BE0fx0ZZ94AaABAg";"林德福是·是·是那個·那個都在國會打嗑睡那個嗎？😂😂😂😂";"@陳美惠-s5k";"8MvLUQ6mItg";"2025-01-26 10:05:52"
"Ugz3VBqFxnThdsOhn2d4AaABAg";"吳針無恥";"@peterchien5450";"Uw5SIAmd524";"2025-01-28 14:50:48"
"Ugz3vrQpCWWXf6mgIrR4AaABAg";"去年選出的立法委員在亂搞，又沒做事，為什麼現在不能罷免？這個台北市長真的有在用頭腦嗎?";"@miatamini";"_2xa1YsdzGs";"2025-02-01 02:43:46"
"Ugz3Vugotr_Eo47qqux4AaABAg";"民進黨執政在毒害全台灣的人民，請覺醒吧！🔥🔥🔥";"@劉卉蓉";"OIgj6K2C5uQ";"2025-01-31 16:18:33"
"Ugz3W2PM83C4jp1kTUx4AaABAg";"民進黨不倒 台灣不會好";"@leelisa9970";"W76Z340BSfQ";"2025-02-01 13:47:03"
"Ugz3WdHLVBButIyNU7x4AaABAg";"盧市長👍👍👍";"@廖明珠-m9g";"9pbjMTORhVg";"2025-01-27 09:02:41"
"Ugz3x6568RneE1NcpAp4AaABAg";"新年快樂 廖鮮蝦的選區就在我家隔壁 我去哈啦影城常看到蠻多汐止人和港湖人一起參加連署罷免鮮蝦和厭銹";"@noyoungsung";"4E5nv9ux3gs";"2025-01-29 11:13:54"
"Ugz3XecCa6D3okpRP4N4AaABAg";"讓你不做牆頭草,何錯之有°
成人之美~~";"@chenhwachen9764";"8x5lKQsXbwU";"2025-02-02 06:52:16"
"Ugz3y3QY5jJdIIz9GYx4AaABAg";"1:24:57 講的是恰恰。不過他是因為看出來隊友打假球氣不過又不能明說才打電箱的";"@DENNIS96126";"ESIzJY_bN5k";"2025-02-01 17:48:37"
"Ugz3YtsPTxIbPcYNWyV4AaABAg";"怎沒去當😂😂😂兵";"@daia8966";"-HgpH84_j3I";"2025-01-27 23:55:04"
"Ugz3yY4BWWb2v9KzKGZ4AaABAg";"罷越多越好，才短短一年把國家弄到亂七八糟，台灣百姓再給他們3年國家就毀了";"@xiaochou7455";"6A724ibZ5bI";"2025-01-29 15:53:22"
"Ugz3Z2amrfBJUBydkjx4AaABAg";"好嗨唷";"@binchen7293";"1YAadTWkMzo";"2025-02-01 05:08:32"
"Ugz3ZjT91g2BSdGdNup4AaABAg";"青蛙媒体也懂蒸馏？一群蠢货";"@凹凸-j1p";"p4A62A8xNVw";"2025-01-31 12:40:51"
"Ugz3Zvdl5lSDz_H_2xN4AaABAg";"立法院常常睡覺搞不清楚投票法案內容，這樣還敢說自己很認真，真的很可笑😂";"@黃松祈-o9g";"Uw5SIAmd524";"2025-01-28 05:26:01"
"Ugz4_ephCkvka4qLpul4AaABAg";"那智捷怎麼模仿還是那智捷，台灣製造有很厲害嗎";"@陳日盛-e6v";"1YAadTWkMzo";"2025-01-31 12:24:27"
"Ugz4-1UwhPHhe9vap1p4AaABAg";"點看淨空法師開示“殺牲與吃肉有什麼關係“清朝前皇帝都是信仰佛教 宮中都請高僧大德講佛經的：玉皇大帝在那一層天“魔王波旬是欲界第六層”媽祖是龍王“認識佛教”（必聽出輪迴）物以類聚 ”來生大部份的人都不能再來當人😂";"@蔡美玉-p9e";"Xl0IRrnmbIw";"2025-01-31 07:55:54"
"Ugz4-GVg7NeDDNFTvt94AaABAg";"加油❤
您辛苦了❤
台灣有您真好❤";"@時賢趙";"0Am-j_nAh9A";"2025-02-01 12:29:19"
"Ugz4-J0O374_S7v1jEV4AaABAg";"40趴的要來罷免60趴的
我們就來看看你40趴的最後剩下幾趴";"@元兒醬";"5ji5n2WrwxU";"2025-01-27 06:31:54"
"Ugz409lPkT5WVtQW-QF4AaABAg";"假騙很大弱人是懶墮病人要知道責任歸屬自己要努力的目標就是簡單強";"@SnowYang-q8i";"8aI7yg0_rlQ";"2025-01-24 10:41:53"
"Ugz40zSckmj0u_w0JMl4AaABAg";"比起中國，我這次比較討厭南韓";"@And720410";"WQnvcFR-zoQ";"2025-01-27 02:03:18"
"Ugz4174TVIJcyUenDU94AaABAg";"罷免總統➕全家";"@發大財-s8m";"FnlaMncixGQ";"2025-01-27 03:18:50"
"Ugz43-0jjDZVWfJYibh4AaABAg";"藍。惡奴欺主。一定要。罷免。";"@蘇有地";"_2xa1YsdzGs";"2025-01-31 10:48:02"
"Ugz43McL7yUro5JuCSx4AaABAg";"葉元之現在就在造謡";"@joansheila2011";"jhPRqOIcHQA";"2025-01-27 02:46:22"
"Ugz43re7FdKJdnFp9ax4AaABAg";"时齐辛苦！新年快乐！";"@万众屈";"WatPn-5B0AA";"2025-02-01 08:43:20"
"Ugz45BXZ0znADVE26o54AaABAg";"連審什麼預算都不知道，怪人民罷免你。到底人民是頭家還是你？當個立委官威這麼大。";"@jrjbbc";"jhPRqOIcHQA";"2025-01-27 05:09:58"
"Ugz45wvJmM7PA8JgL-R4AaABAg";"将军什么时候南下";"@han-s6r";"WQnvcFR-zoQ";"2025-01-23 16:22:03"
"Ugz467sRTceC-HbjDB94AaABAg";"垃圾人加油啦！";"@游景騰-u5e";"zYjvMA4wXqQ";"2025-02-01 04:17:59"
"Ugz49M7168L9kSHqZW54AaABAg";"我樹林人，篤行路服務處我可以保證，我從來沒看過是開的";"@張維翰-y7x";"jhPRqOIcHQA";"2025-01-26 08:44:57"
"Ugz49XYZQvTwDdEpKJp4AaABAg";"日本軍が去って国民党が来たとき、台湾人の方々は『犬去りて豚来たる』と言いました。
「犬は獰猛で騒がしいとはいえ、番犬として重宝されるのに対し、豚は食べるだけで何もしない」という意味です😅
しかしその国民党に李登輝が現れ、民主化されました。";"@まっしーためごろう";"CnOe4s3y6DM";"2025-01-27 01:39:59"
"Ugz4arJ-Oea3UA_GNSd4AaABAg";"过来看sb😂";"@xiaofansu-k2q";"Ch0YHgCbAbQ";"2025-02-02 05:43:38"
"Ugz4balPcHI15t5oPZV4AaABAg";"戒嚴文問題～下次總統大選就會被拿出來打";"@有哈有聊";"Hj-zvzT7gh4";"2025-02-01 02:47:20"
"Ugz4Bf5iqXdRoIUxKyZ4AaABAg";"請大家提倡素食都沒這些事";"@蕭長垣-m9i";"WatPn-5B0AA";"2025-02-01 11:50:59"
"Ugz4cFcd_fezRiXXxa54AaABAg";"昔有太陽花，今日大罷免；都是抗中保台的重要台灣社會力量表現！";"@MrCyril0319";"5ji5n2WrwxU";"2025-01-27 10:05:22"
"Ugz4CHolZ1z1nfC6v3Z4AaABAg";"曾心梅的〈天公疼憨人〉是1995年發行的，當時我在澎湖當兵，
我們部隊長官很愛聽這首歌，另一首國語歌是澎湖的電台天天放的，叫〈浪人情歌〉。";"@Peace-Yang";"T7YAKbtSS98";"2025-01-31 17:56:36"
"Ugz4CMVRbJnBh--hIV94AaABAg";"不是都台灣人自己選出來的？以後來場報應不是很好😊";"@premixtw";"sye1eRmx0w8";"2025-01-31 17:32:40"
"Ugz4coWLPYpAVClg21t4AaABAg";"台灣首都台北既然已經投共🇨🇳
政府應該要考慮南遷，首都拿最多統籌分配款代表台灣主體意識。
投共🇨🇳的台北不配當首都👀";"@WOW-iTW";"lf5mc3tGUJs";"2025-02-02 03:11:48"
"Ugz4D_ItvNl38d8OC9B4AaABAg";"将军威武！！，天赋异禀";"@王五-h2n";"BVKp9MgFThI";"2025-02-01 17:07:46"
"Ugz4dep-wz4acK7SVfx4AaABAg";"一定向台灣課關稅😮";"@黃清炎-w5o";"HfuayeaSGi4";"2025-01-29 08:40:04"
